20,82,35,100,73,87,42,60,72,49,100,26,57,4,0,0,3
0,69,29,100,77,97,39,64,61,38,100,10,47,0,2,15,3
13,84,66,100,90,80,52,54,75,51,100,24,60,0,0,1,3
22,98,71,100,100,80,59,61,99,39,95,10,47,0,0,10,3
59,85,84,100,82,79,60,56,100,48,74,28,37,14,0,0,3
57,82,65,100,100,88,89,64,79,39,75,13,39,2,0,0,3
58,94,84,100,82,74,46,57,92,42,100,14,52,0,0,1,3
50,91,78,100,85,74,71,61,100,38,81,10,41,0,0,4,3
25,85,59,100,86,89,86,67,100,45,88,24,49,9,0,0,3
0,78,36,100,79,99,85,67,70,41,100,16,63,0,24,16,3
66,100,100,94,91,69,69,47,95,24,74,2,36,0,0,9,3
25,79,35,100,78,78,50,50,68,48,100,21,59,0,0,11,3
0,83,32,100,75,89,39,69,49,49,100,35,70,15,21,0,3
20,84,60,100,93,83,60,58,73,43,100,22,54,5,0,0,3
62,86,87,100,100,79,85,54,85,25,64,4,29,0,0,12,3
5,85,47,100,95,93,55,70,78,50,100,29,49,14,0,0,3
19,71,55,100,100,99,73,66,55,44,97,22,55,0,0,4,3
32,89,67,100,100,93,79,71,66,47,68,22,40,6,0,0,3
25,91,61,100,74,75,44,55,94,43,100,16,53,0,0,6,3
42,98,89,100,73,72,59,52,100,32,88,3,41,0,0,19,3
15,90,59,100,71,74,50,55,99,42,100,13,53,0,0,10,3
75,86,100,100,95,78,65,57,90,36,81,10,42,0,0,0,3
58,83,85,100,93,77,50,57,94,40,100,11,50,0,0,11,3
9,78,39,100,86,87,51,58,79,50,100,19,54,0,0,11,3
48,80,50,100,100,99,78,69,76,49,91,18,45,0,0,9,3
45,87,41,100,89,96,54,65,68,55,100,26,60,0,0,3,3
10,76,39,100,88,87,55,62,100,43,98,13,43,0,0,8,3
3,87,50,100,100,100,78,76,76,52,90,30,47,13,0,0,3
0,92,42,100,90,100,100,83,71,63,57,40,44,17,14,0,3
0,91,36,100,62,83,57,60,70,39,100,22,78,4,39,0,3
0,79,27,100,84,99,82,75,84,52,100,28,55,11,2,0,3
23,88,68,100,100,84,73,60,82,37,98,12,52,0,0,3,3
75,80,93,100,100,81,80,59,66,35,66,9,34,0,0,4,3
4,80,50,100,100,91,71,60,46,44,89,25,51,0,0,6,3
32,87,74,100,82,75,45,53,87,43,100,18,54,0,0,3,3
51,100,93,95,64,73,70,61,100,39,82,12,38,0,0,7,3
46,88,78,100,79,67,65,47,100,32,75,7,37,0,0,5,3
0,96,51,100,98,88,87,61,53,42,100,27,68,7,17,0,3
11,85,31,100,92,95,75,63,46,36,100,16,62,0,0,9,3
4,77,29,100,80,98,68,69,93,46,100,13,52,0,0,4,3
25,75,37,98,92,100,100,75,68,51,97,27,51,9,0,0,3
41,81,63,100,82,75,52,47,100,46,98,17,46,0,0,9,3
25,89,62,100,65,78,66,52,100,33,81,7,41,0,0,3,3
21,83,55,100,92,86,73,61,92,35,100,9,52,0,0,0,3
34,78,60,100,100,81,70,57,94,39,89,9,39,0,0,17,3
38,78,52,100,97,79,58,52,78,41,100,11,38,0,0,20,3
49,84,55,100,100,98,72,72,48,50,81,31,49,8,0,0,3
0,92,44,100,80,88,43,67,71,45,100,23,54,7,2,0,3
53,92,88,100,100,86,73,65,70,39,70,13,36,1,0,0,3
47,74,68,100,100,88,74,60,62,34,96,18,52,0,0,4,3
41,85,77,100,92,73,66,49,100,31,78,5,37,0,0,15,3
17,85,51,100,83,82,55,53,59,39,100,20,55,0,0,3,3
23,67,31,94,90,100,80,75,76,44,100,14,56,0,0,5,3
5,88,50,100,76,80,44,58,73,43,100,21,59,3,0,0,3
46,84,72,100,83,83,82,60,100,36,77,12,39,0,0,3,3
0,80,39,100,73,83,38,57,60,42,100,22,62,1,9,0,3
55,79,82,100,98,81,69,60,100,42,85,19,45,5,0,0,3
61,74,78,100,100,79,73,52,87,40,87,12,41,0,0,14,3
0,85,49,100,100,93,69,70,38,48,96,35,91,13,36,0,3
0,82,46,100,88,91,45,68,49,43,100,25,83,6,23,0,3
46,99,82,100,82,72,77,56,100,31,75,7,38,0,0,6,3
2,96,53,100,100,91,67,71,55,49,79,24,46,6,0,0,3
0,85,43,100,68,87,50,61,92,44,100,14,55,0,8,8,3
0,85,43,100,100,95,85,74,44,57,33,37,50,16,9,0,3
23,84,56,100,100,93,80,73,68,51,76,28,42,12,0,0,3
0,67,35,98,88,100,64,65,49,39,100,22,63,0,8,1,3
30,83,60,100,100,86,67,60,94,43,75,14,27,0,0,16,3
26,87,63,100,83,83,57,57,100,40,90,10,41,0,0,12,3
6,85,48,100,83,83,60,56,100,38,86,13,34,0,0,2,3
16,88,58,100,96,82,72,55,100,34,98,7,48,0,0,10,3
19,87,61,100,96,77,72,50,64,39,100,15,51,0,0,14,3
39,92,89,100,95,77,53,57,91,45,100,17,55,0,0,2,3
0,75,32,100,80,99,66,69,68,44,100,20,60,0,6,1,3
64,83,86,100,100,76,68,53,94,36,78,11,40,3,0,0,3
42,87,77,100,75,76,70,52,100,34,88,10,44,0,0,5,3
39,83,63,100,78,78,71,61,100,39,78,11,36,0,0,17,3
0,77,30,100,74,96,56,63,75,43,100,14,59,0,13,5,3
17,91,63,100,66,75,56,53,100,36,94,10,40,0,0,9,3
35,92,61,100,81,75,59,60,100,43,86,10,40,0,0,7,3
31,85,51,100,78,80,64,63,100,41,84,11,41,0,0,10,3
7,90,55,100,93,82,79,54,41,31,0,10,40,0,100,0,3
0,83,35,100,86,88,42,63,52,47,100,27,60,4,2,0,3
48,100,89,100,76,77,69,56,100,35,89,11,45,0,0,8,3
0,86,33,100,60,81,58,59,96,44,100,14,62,0,20,6,3
0,90,41,100,83,88,65,65,69,43,100,22,66,5,14,0,3
0,80,35,100,80,89,58,61,68,39,100,15,55,0,2,3,3
49,85,84,100,89,81,48,61,90,49,100,30,51,14,0,0,3
28,77,62,100,100,85,67,58,96,40,92,9,41,0,0,18,3
0,80,43,93,91,100,96,80,75,57,100,36,90,14,48,0,3
0,85,26,100,74,89,62,64,61,39,100,21,64,4,7,0,3
53,92,75,100,72,71,64,60,100,44,78,15,32,0,0,10,3
20,80,54,100,100,95,74,65,83,41,93,9,47,0,0,2,3
4,84,50,100,57,79,39,52,90,41,100,15,52,0,0,5,3
17,71,38,100,90,85,68,51,66,44,100,15,53,0,0,18,3
26,85,68,100,91,79,68,54,83,40,100,16,56,0,0,7,3
47,80,71,100,100,89,38,72,44,48,91,23,45,0,0,10,3
55,82,95,100,98,83,64,62,91,38,100,13,49,0,0,8,3
39,96,79,100,71,71,68,55,100,34,86,4,43,0,0,11,3
12,69,26,99,79,100,70,73,79,49,100,15,53,0,0,12,3
49,95,82,100,68,68,73,66,100,41,74,12,29,0,0,21,3
36,90,84,100,100,75,62,51,82,45,85,13,38,0,0,19,3
42,90,74,100,100,87,70,70,46,50,56,19,35,0,0,5,3
33,93,84,100,90,78,46,59,94,47,100,18,56,1,0,0,3
53,93,96,100,99,76,65,55,79,36,100,14,54,0,0,0,3
27,82,58,100,73,83,68,53,100,34,76,8,38,0,0,5,3
26,81,67,100,82,80,53,54,77,40,100,18,56,0,0,1,3
40,88,78,100,71,66,68,61,100,39,70,7,19,0,0,27,3
36,87,24,100,77,100,64,70,74,52,100,26,62,2,0,0,3
24,81,57,100,85,76,59,47,82,41,100,15,53,0,0,5,3
44,81,72,100,100,82,64,58,99,42,93,13,47,1,0,0,3
25,79,59,100,100,88,63,63,35,41,80,21,54,0,0,6,3
7,85,29,100,28,70,26,55,83,58,100,31,55,11,0,0,3
45,77,74,100,100,87,74,58,81,40,74,6,37,0,0,11,3
10,87,58,100,92,84,64,58,62,36,100,17,55,0,0,1,3
42,87,80,100,70,72,58,62,100,46,87,15,42,0,0,3,3
9,83,30,100,84,95,64,67,85,50,100,23,57,3,0,0,3
32,88,21,100,66,94,45,65,69,54,100,29,64,3,0,0,3
68,90,100,100,100,80,79,59,71,35,73,11,39,0,0,3,3
29,78,52,100,72,80,65,61,100,43,81,14,33,0,0,20,3
10,78,49,100,100,98,69,68,85,43,100,14,51,2,0,0,3
7,90,57,100,86,81,46,62,92,45,100,18,58,0,0,0,3
1,90,47,100,74,83,53,57,67,32,100,12,51,1,0,0,3
59,73,48,100,99,95,81,63,93,44,100,13,50,0,0,11,3
35,87,86,100,100,76,52,57,89,53,97,21,53,0,0,8,3
0,91,41,100,67,76,53,61,99,48,100,15,54,0,6,7,3
38,79,69,100,88,80,61,56,87,38,100,13,53,0,0,2,3
59,86,60,100,96,91,71,63,87,47,100,21,57,2,0,0,3
54,77,47,98,100,100,93,74,77,43,96,11,46,0,0,16,3
26,80,50,100,100,95,58,72,50,47,90,20,53,0,0,5,3
24,83,58,100,86,83,66,57,100,35,87,6,42,0,0,13,3
61,91,88,100,100,81,78,61,63,38,60,14,34,0,0,1,3
32,80,71,100,100,85,62,61,78,50,83,14,40,0,0,20,3
41,82,64,100,83,77,46,53,93,42,100,19,52,6,0,0,3
35,73,63,100,97,87,58,64,100,44,100,11,50,0,0,8,3
0,88,18,100,68,97,59,70,55,50,100,37,84,11,35,0,3
47,86,87,100,100,74,67,51,97,32,96,7,48,0,0,7,3
4,85,39,100,83,85,57,60,59,41,100,21,62,0,0,1,3
36,86,68,100,100,77,62,52,71,45,99,19,52,2,0,0,3
8,77,39,95,86,100,100,80,68,59,73,35,40,15,0,0,3
19,93,66,100,78,78,41,58,63,41,100,23,53,9,0,0,3
30,74,45,100,87,90,56,59,100,40,83,9,30,0,0,15,3
51,83,75,100,82,76,74,47,100,24,74,3,32,0,0,16,3
0,84,37,100,59,76,24,49,70,43,100,21,60,0,7,6,3
25,79,58,100,88,84,56,56,79,43,100,19,54,0,0,8,3
27,81,43,100,86,84,52,60,84,43,100,16,54,0,0,1,3
7,84,45,100,79,83,53,66,100,52,93,19,50,0,0,5,3
43,77,53,100,95,94,68,67,80,53,100,29,57,7,0,0,3
32,90,65,100,100,90,75,71,59,50,68,27,39,10,0,0,3
5,84,40,100,79,82,26,62,56,46,100,22,65,0,0,8,3
43,82,60,100,100,91,74,68,60,50,77,26,41,10,0,0,3
40,83,71,100,99,79,66,54,84,44,100,18,56,0,0,3,3
20,84,58,100,59,74,53,53,100,42,98,15,53,0,0,1,3
1,72,39,100,90,92,50,64,52,53,100,35,60,8,0,0,3
33,90,66,100,66,71,63,64,100,44,78,14,27,0,0,24,3
9,78,48,100,100,94,78,63,85,36,73,6,19,0,0,29,3
26,88,61,100,100,94,88,67,97,40,78,17,40,6,0,0,3
39,94,74,100,62,74,66,67,100,45,85,16,36,0,0,12,3
33,87,49,100,94,83,49,64,73,47,100,20,60,0,0,3,3
0,84,30,100,36,75,28,52,89,52,100,27,64,6,6,0,3
25,85,48,100,100,97,92,76,65,57,70,33,44,13,0,0,3
27,86,70,100,77,77,50,53,96,40,100,19,52,6,0,0,3
38,96,78,100,91,82,51,60,88,35,100,4,48,0,0,5,3
0,82,30,100,75,86,50,55,58,40,100,21,62,0,8,2,3
2,91,44,100,91,82,52,55,62,54,100,27,56,3,0,0,3
10,73,33,100,60,82,59,63,100,41,92,6,43,0,0,18,3
55,72,53,100,100,95,86,66,73,38,88,5,42,0,0,17,3
0,86,38,100,84,95,82,69,75,43,100,19,68,0,22,2,3
26,94,75,100,92,77,45,59,81,43,100,11,51,0,0,1,3
63,92,100,100,99,76,67,55,91,34,96,10,48,0,0,4,3
48,79,73,100,100,78,69,52,98,34,94,7,48,0,0,4,3
55,94,30,100,84,99,63,66,77,58,100,31,60,3,0,0,3
28,81,59,100,100,94,78,68,51,44,83,25,44,8,0,0,3
3,74,33,100,81,92,51,64,85,47,100,16,53,0,0,9,3
16,89,43,100,86,89,56,61,79,33,100,5,49,0,0,11,3
17,80,48,100,70,77,56,54,100,45,91,13,48,0,0,6,3
13,89,54,100,100,97,90,72,68,48,73,21,44,1,0,0,3
12,88,53,100,100,94,68,69,80,39,95,10,51,0,0,6,3
14,76,50,100,100,95,71,64,59,52,83,20,42,0,0,18,3
15,74,23,100,72,92,53,60,75,45,100,18,55,0,0,1,3
7,78,33,96,89,100,100,80,64,60,74,36,46,14,0,0,3
30,88,76,100,100,77,62,50,53,36,94,17,51,0,0,3,3
16,85,45,100,96,93,85,66,88,40,100,15,52,4,0,0,3
0,88,34,100,92,97,74,72,62,46,100,24,89,3,31,0,3
32,85,60,100,88,81,47,59,81,43,100,15,54,0,0,4,3
24,91,49,100,68,84,51,59,78,37,100,15,56,1,0,0,3
0,90,45,100,85,88,57,64,69,40,100,17,67,1,17,0,3
63,78,59,100,100,94,70,68,91,48,94,27,48,12,0,0,3
1,66,28,93,81,100,72,75,82,43,100,12,54,0,0,2,3
82,94,100,100,96,79,90,55,99,30,74,11,37,6,0,0,3
0,80,36,100,81,92,49,65,86,53,100,24,57,4,6,0,3
0,88,5,100,67,98,50,67,63,60,100,36,70,7,5,0,3
0,88,35,100,69,85,62,58,66,32,100,14,74,1,31,0,3
35,72,26,94,91,100,82,67,64,51,100,26,53,0,0,3,3
15,87,46,100,87,83,49,59,87,47,100,19,54,0,0,1,3
6,82,49,100,100,89,70,63,30,40,85,26,60,4,0,0,3
23,82,58,100,87,86,62,57,100,49,85,19,45,2,0,0,3
10,77,37,100,90,88,72,57,99,52,100,18,48,0,0,17,3
0,81,20,100,64,100,100,85,72,60,35,42,46,21,79,0,3
19,89,60,100,54,69,47,50,100,48,99,20,54,2,0,0,3
62,100,84,93,67,70,82,48,100,26,77,6,39,0,0,2,3
14,89,57,100,90,78,49,55,70,39,100,12,52,0,0,9,3
55,82,53,100,100,86,81,59,38,39,78,24,54,3,0,0,3
0,70,14,97,66,100,100,79,66,55,94,27,90,0,41,2,3
7,96,59,100,100,89,65,67,71,52,92,31,52,12,0,0,3
29,82,44,100,93,92,68,63,77,40,100,13,53,0,0,4,3
30,87,65,100,83,80,73,61,100,39,81,14,41,0,0,4,3
0,84,41,100,86,75,33,52,54,45,100,19,51,0,2,13,3
16,89,54,100,94,88,61,65,100,43,96,12,50,1,0,0,3
24,93,49,100,100,90,67,63,50,35,97,17,54,0,0,6,3
30,78,64,100,90,82,62,57,95,42,100,17,52,4,0,0,3
0,86,37,100,85,93,72,67,94,36,100,4,53,0,6,11,3
0,100,48,99,59,77,61,54,91,35,100,15,59,1,11,0,3
0,83,43,100,72,76,35,51,69,45,100,21,59,0,5,0,3
30,84,36,100,79,90,56,63,86,51,100,26,61,4,0,0,3
12,80,40,100,81,90,64,60,64,30,100,9,53,0,0,1,3
1,85,40,100,91,78,41,52,47,45,100,20,56,0,0,15,3
68,77,77,100,100,87,65,66,81,44,98,21,52,7,0,0,3
44,80,74,100,100,79,74,50,84,39,86,12,42,0,0,9,3
56,71,40,98,93,100,85,65,72,50,100,21,54,0,0,12,3
10,72,45,100,85,84,56,53,100,42,92,10,37,0,0,17,3
20,87,60,100,69,75,50,52,100,44,96,18,51,1,0,0,3
24,86,22,100,76,90,49,64,57,50,100,27,70,1,0,0,3
18,82,53,100,76,79,45,64,90,45,100,14,52,0,0,5,3
32,72,57,93,100,100,87,78,62,56,61,30,44,7,0,0,3
17,84,64,100,97,82,66,55,60,40,100,23,60,0,0,6,3
25,92,67,100,100,87,62,69,70,47,88,23,46,8,0,0,3
45,85,79,100,89,78,65,54,100,33,97,8,46,0,0,10,3
0,83,42,100,98,97,93,71,81,44,100,15,58,0,4,7,3
15,86,49,100,100,99,93,78,57,60,64,36,42,15,0,0,3
11,89,55,100,100,94,82,69,97,44,93,19,49,6,0,0,3
0,82,41,100,90,88,69,59,73,48,100,19,56,0,3,5,3
0,93,36,100,79,98,94,79,72,57,100,33,79,11,38,0,3
38,69,43,95,100,100,96,73,53,51,76,26,52,0,0,2,3
2,55,18,86,70,100,98,79,75,50,100,15,52,0,0,15,3
14,75,39,100,99,94,81,64,45,41,100,27,57,4,0,0,3
30,86,65,100,84,85,58,63,100,45,98,21,51,6,0,0,3
47,84,65,100,85,75,67,46,100,35,86,9,41,0,0,8,3
0,90,27,100,81,95,57,72,69,51,100,29,56,13,7,0,3
21,93,64,100,100,83,71,57,94,34,95,12,48,5,0,0,3
65,78,77,100,100,76,66,53,99,32,83,7,35,0,0,11,3
33,85,69,100,78,78,53,56,100,44,93,16,48,1,0,0,3
7,94,54,100,76,80,30,63,73,43,100,17,60,0,0,6,3
45,91,88,100,100,77,69,54,100,39,99,12,51,0,0,1,3
27,83,50,100,77,84,36,62,69,42,100,17,55,0,0,3,3
19,92,58,100,100,100,94,79,73,55,69,25,40,5,0,0,3
13,90,44,100,91,99,80,71,100,43,92,17,47,5,0,0,3
45,76,57,100,100,94,80,67,87,44,82,16,41,0,0,14,3
49,78,69,100,100,95,76,72,61,46,59,18,33,0,0,12,3
1,85,46,100,70,88,55,58,97,39,100,10,51,0,0,2,3
25,90,24,100,61,90,31,64,77,53,100,27,68,4,0,0,3
0,85,35,100,77,91,65,65,68,40,100,19,73,1,24,0,3
4,90,53,100,100,91,66,68,78,39,97,9,51,0,0,4,3
52,84,79,100,100,84,77,63,72,34,67,8,33,0,0,2,3
0,88,30,100,68,90,60,62,72,37,100,16,70,0,27,1,3
6,88,52,100,100,92,83,71,54,52,65,32,48,12,0,0,3
37,89,73,100,58,72,81,59,100,29,75,2,30,0,0,23,3
58,100,100,93,96,69,54,58,83,45,81,17,45,0,0,3,3
2,78,33,100,88,97,86,71,79,41,100,11,54,0,0,4,3
31,88,68,100,60,86,76,68,100,44,78,18,39,6,0,0,3
38,89,84,100,79,73,46,49,91,42,100,16,52,0,0,7,3
66,89,100,100,99,81,77,61,64,38,67,15,38,1,0,0,3
0,76,33,100,82,92,45,70,69,45,100,16,58,0,13,10,3
40,82,58,100,79,77,57,62,100,44,83,16,37,0,0,11,3
17,64,38,100,98,94,63,62,67,49,100,15,42,0,0,17,3
20,92,58,100,100,87,72,60,71,38,95,15,49,4,0,0,3
18,98,64,100,93,80,68,58,100,36,92,8,47,0,0,2,3
0,78,26,94,95,100,100,82,57,61,62,37,57,14,0,0,3
41,82,66,100,100,78,62,51,77,43,95,13,49,0,0,8,3
0,66,3,93,52,100,100,91,84,65,45,46,27,21,65,0,3
8,92,52,100,91,88,76,61,92,37,100,14,51,3,0,0,3
14,77,53,100,79,77,43,46,83,36,100,9,50,0,0,1,3
43,84,76,100,100,78,62,55,83,43,99,14,53,0,0,7,3
47,87,75,100,80,73,85,54,100,31,74,8,38,0,0,5,3
53,98,88,100,100,80,78,60,58,40,57,17,35,0,0,3,3
48,86,64,100,94,80,58,54,100,52,87,19,43,0,0,7,3
21,86,55,100,87,79,62,49,83,38,100,12,52,0,0,4,3
0,90,36,100,64,89,53,64,67,41,100,25,88,7,48,0,3
46,78,49,100,100,93,78,65,86,39,87,10,36,0,0,19,3
20,91,61,100,71,78,59,51,100,34,86,11,37,0,0,1,3
41,80,61,100,83,78,65,58,100,44,84,17,45,0,0,0,3
0,88,36,100,70,87,68,61,70,34,100,15,64,1,17,0,3
4,93,50,100,82,79,49,50,70,45,100,19,56,0,0,10,3
24,75,24,100,70,81,60,48,65,41,100,16,49,0,0,20,3
7,89,54,100,69,76,40,52,91,45,100,19,52,6,0,0,3
0,88,45,100,66,72,27,48,59,43,100,21,60,0,7,4,3
57,82,58,100,96,90,72,61,100,45,86,15,44,0,0,4,3
52,79,71,100,92,78,67,52,100,35,84,9,39,0,0,8,3
0,82,36,100,88,93,63,65,69,48,100,21,60,0,8,9,3
0,89,38,100,65,85,55,60,69,37,100,18,81,0,45,1,3
0,78,34,100,80,91,63,57,57,43,100,25,72,0,24,1,3
39,78,25,97,74,100,100,81,85,57,72,32,46,10,0,0,3
59,94,71,100,100,82,75,62,63,40,75,14,40,1,0,0,3
0,75,28,92,64,100,93,91,93,62,100,35,78,13,46,0,3
19,81,55,100,78,80,42,61,88,43,100,13,53,0,0,6,3
23,71,41,100,88,93,64,60,99,43,100,9,50,0,0,12,3
13,88,60,100,100,86,64,59,72,42,98,17,50,3,0,0,3
53,80,72,100,100,79,76,52,67,28,89,8,45,0,0,2,3
3,86,34,100,85,89,51,64,100,45,96,13,42,0,0,11,3
13,90,54,100,92,87,70,63,96,42,100,17,56,3,0,0,3
36,80,71,100,97,79,70,49,100,37,88,5,41,0,0,15,3
36,87,73,100,100,85,76,63,87,33,86,3,43,0,0,4,3
16,87,66,100,86,81,48,57,77,46,100,21,60,0,0,2,3
26,84,72,100,92,78,51,53,70,49,100,23,58,0,0,7,3
52,94,100,100,98,77,72,55,99,36,92,13,44,0,0,10,3
42,94,89,100,71,76,68,56,100,34,84,8,37,0,0,15,3
4,89,43,100,63,79,28,55,63,41,100,25,53,9,0,0,3
61,88,100,100,96,81,75,60,80,36,81,13,44,0,0,1,3
50,96,89,100,92,71,66,48,100,29,80,4,36,0,0,10,3
22,89,69,100,82,76,61,49,100,36,93,10,42,0,0,8,3
48,63,42,100,94,99,94,62,90,54,100,19,51,0,0,11,3
31,84,60,100,83,85,66,64,100,45,82,17,42,0,0,0,3
0,98,34,100,53,78,47,47,72,26,100,8,68,0,36,8,3
38,84,70,100,96,81,76,54,100,27,75,1,29,0,0,24,3
5,82,3,100,86,90,85,64,28,42,100,24,84,2,0,0,3
26,84,63,100,73,80,71,60,100,37,84,9,41,0,0,10,3
26,84,66,100,100,83,79,55,85,35,90,9,44,0,0,10,3
46,90,77,100,100,76,70,50,92,36,93,8,47,0,0,6,3
0,83,37,100,84,98,76,76,80,44,100,13,62,0,15,4,3
37,81,43,100,96,87,61,61,86,47,100,16,48,0,0,14,3
27,85,68,100,100,86,54,69,84,49,98,23,54,5,0,0,3
39,79,73,100,99,79,73,50,100,32,87,5,42,0,0,12,3
21,77,58,100,95,81,67,52,96,48,100,17,52,0,0,11,3
45,75,22,99,70,100,100,80,62,50,88,23,48,0,0,8,3
26,82,68,100,100,82,72,52,70,46,90,20,48,0,0,9,3
47,91,80,100,66,70,81,65,100,37,76,6,36,0,0,18,3
51,77,68,100,100,86,75,60,82,37,84,8,42,0,0,8,3
24,88,71,100,85,77,53,53,83,37,100,14,52,0,0,5,3
36,78,66,100,83,82,81,59,100,30,82,3,38,0,0,16,3
70,87,96,100,100,77,78,57,76,33,72,9,37,0,0,5,3
27,100,75,100,76,75,52,52,92,34,100,9,51,0,0,4,3
67,93,100,100,88,77,59,56,87,34,92,9,46,0,0,4,3
40,84,79,100,100,78,65,58,87,44,87,25,42,14,0,0,3
0,84,47,100,100,98,75,76,50,55,92,35,77,9,25,0,3
43,78,68,100,100,85,82,58,76,37,78,14,36,0,0,10,3
25,79,57,100,85,78,56,45,84,42,100,11,52,0,0,2,3
2,82,42,100,100,97,76,73,42,53,85,33,56,8,0,0,3
44,86,71,100,100,88,73,69,61,51,68,26,36,10,0,0,3
0,90,61,100,85,83,44,64,51,48,100,32,63,13,5,0,3
56,87,91,100,81,72,61,58,100,41,87,12,38,0,0,12,3
0,79,28,100,48,75,38,54,92,54,100,28,61,8,9,0,3
26,93,61,100,69,74,79,55,100,32,81,8,41,0,0,4,3
0,79,35,100,71,83,45,55,84,47,100,20,57,0,3,0,3
34,99,14,98,68,100,84,68,70,43,100,11,53,0,0,8,3
17,78,46,100,75,84,44,57,94,42,100,12,51,0,0,13,3
7,89,52,100,81,82,46,59,55,37,100,18,56,3,0,0,3
33,89,74,100,93,81,54,60,74,38,100,16,56,0,0,0,3
38,82,80,100,88,72,39,50,84,47,100,14,47,0,0,13,3
0,84,34,100,89,94,93,69,54,49,100,35,92,11,39,0,3
0,86,35,100,89,89,68,63,58,46,100,25,71,2,8,0,3
44,75,50,100,100,94,82,64,92,36,89,5,38,0,0,21,3
5,73,25,99,75,100,63,70,80,40,100,9,51,0,0,4,3
